graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket
syn_barabasi_albert_tiny_0079,synthetic,barabasi_albert,tiny,10,9,"{""n"": 10, ""m"": 1}",graphviz_sfdp,143755203,data/raw/synthetic/syn_barabasi_albert_tiny_0079.graphml,data/images/syn_barabasi_albert_tiny_0079.png,0.2,medium
syn_barabasi_albert_large_0108,synthetic,barabasi_albert,large,87,86,"{""n"": 87, ""m"": 1}",graphviz_sfdp,3572724764,data/raw/synthetic/syn_barabasi_albert_large_0108.graphml,data/images/syn_barabasi_albert_large_0108.png,0.022988505747126436,sparse
syn_barabasi_albert_small_0118,synthetic,barabasi_albert,small,19,70,"{""n"": 19, ""m"": 5}",graphviz_sfdp,348996192,data/raw/synthetic/syn_barabasi_albert_small_0118.graphml,data/images/syn_barabasi_albert_small_0118.png,0.4093567251461988,dense
syn_barabasi_albert_large_0116,synthetic,barabasi_albert,large,74,280,"{""n"": 74, ""m"": 4}",graphviz_sfdp,2875956179,data/raw/synthetic/syn_barabasi_albert_large_0116.graphml,data/images/syn_barabasi_albert_large_0116.png,0.1036653091447612,sparse
syn_barabasi_albert_small_0031,synthetic,barabasi_albert,small,11,10,"{""n"": 11, ""m"": 1}",graphviz_sfdp,1490023008,data/raw/synthetic/syn_barabasi_albert_small_0031.graphml,data/images/syn_barabasi_albert_small_0031.png,0.18181818181818182,medium
syn_barabasi_albert_small_0108,synthetic,barabasi_albert,small,21,20,"{""n"": 21, ""m"": 1}",graphviz_sfdp,3303688372,data/raw/synthetic/syn_barabasi_albert_small_0108.graphml,data/images/syn_barabasi_albert_small_0108.png,0.09523809523809523,sparse
syn_barabasi_albert_medium_0061,synthetic,barabasi_albert,medium,42,80,"{""n"": 42, ""m"": 2}",graphviz_sfdp,2557141455,data/raw/synthetic/syn_barabasi_albert_medium_0061.graphml,data/images/syn_barabasi_albert_medium_0061.png,0.09291521486643438,sparse
syn_barabasi_albert_small_0078,synthetic,barabasi_albert,small,12,32,"{""n"": 12, ""m"": 4}",graphviz_sfdp,1685408250,data/raw/synthetic/syn_barabasi_albert_small_0078.graphml,data/images/syn_barabasi_albert_small_0078.png,0.48484848484848486,dense
syn_barabasi_albert_large_0054,synthetic,barabasi_albert,large,97,372,"{""n"": 97, ""m"": 4}",graphviz_sfdp,2097900241,data/raw/synthetic/syn_barabasi_albert_large_0054.graphml,data/images/syn_barabasi_albert_large_0054.png,0.07989690721649484,sparse
syn_barabasi_albert_medium_0093,synthetic,barabasi_albert,medium,48,92,"{""n"": 48, ""m"": 2}",graphviz_sfdp,3027638305,data/raw/synthetic/syn_barabasi_albert_medium_0093.graphml,data/images/syn_barabasi_albert_medium_0093.png,0.08156028368794327,sparse
syn_barabasi_albert_tiny_0112,synthetic,barabasi_albert,tiny,9,18,"{""n"": 9, ""m"": 3}",graphviz_sfdp,4058305214,data/raw/synthetic/syn_barabasi_albert_tiny_0112.graphml,data/images/syn_barabasi_albert_tiny_0112.png,0.5,dense
syn_barabasi_albert_large_0052,synthetic,barabasi_albert,large,86,168,"{""n"": 86, ""m"": 2}",graphviz_sfdp,4000491694,data/raw/synthetic/syn_barabasi_albert_large_0052.graphml,data/images/syn_barabasi_albert_large_0052.png,0.04596443228454172,sparse
syn_barabasi_albert_small_0091,synthetic,barabasi_albert,small,18,65,"{""n"": 18, ""m"": 5}",graphviz_sfdp,648298275,data/raw/synthetic/syn_barabasi_albert_small_0091.graphml,data/images/syn_barabasi_albert_small_0091.png,0.42483660130718953,dense
syn_barabasi_albert_large_0097,synthetic,barabasi_albert,large,60,59,"{""n"": 60, ""m"": 1}",graphviz_sfdp,2558986509,data/raw/synthetic/syn_barabasi_albert_large_0097.graphml,data/images/syn_barabasi_albert_large_0097.png,0.03333333333333333,sparse
syn_barabasi_albert_tiny_0002,synthetic,barabasi_albert,tiny,10,21,"{""n"": 10, ""m"": 3}",graphviz_sfdp,2821527991,data/raw/synthetic/syn_barabasi_albert_tiny_0002.graphml,data/images/syn_barabasi_albert_tiny_0002.png,0.4666666666666667,dense
syn_barabasi_albert_tiny_0072,synthetic,barabasi_albert,tiny,8,15,"{""n"": 8, ""m"": 5}",graphviz_sfdp,1739397330,data/raw/synthetic/syn_barabasi_albert_tiny_0072.graphml,data/images/syn_barabasi_albert_tiny_0072.png,0.5357142857142857,dense
syn_barabasi_albert_medium_0073,synthetic,barabasi_albert,medium,45,86,"{""n"": 45, ""m"": 2}",graphviz_sfdp,2646287026,data/raw/synthetic/syn_barabasi_albert_medium_0073.graphml,data/images/syn_barabasi_albert_medium_0073.png,0.08686868686868687,sparse
syn_barabasi_albert_medium_0121,synthetic,barabasi_albert,medium,47,46,"{""n"": 47, ""m"": 1}",graphviz_sfdp,41643793,data/raw/synthetic/syn_barabasi_albert_medium_0121.graphml,data/images/syn_barabasi_albert_medium_0121.png,0.0425531914893617,sparse
syn_barabasi_albert_medium_0101,synthetic,barabasi_albert,medium,27,92,"{""n"": 27, ""m"": 4}",graphviz_sfdp,1053837050,data/raw/synthetic/syn_barabasi_albert_medium_0101.graphml,data/images/syn_barabasi_albert_medium_0101.png,0.2621082621082621,medium
syn_barabasi_albert_large_0001,synthetic,barabasi_albert,large,54,53,"{""n"": 54, ""m"": 1}",graphviz_sfdp,3869954844,data/raw/synthetic/syn_barabasi_albert_large_0001.graphml,data/images/syn_barabasi_albert_large_0001.png,0.037037037037037035,sparse
syn_barabasi_albert_medium_0125,synthetic,barabasi_albert,medium,25,66,"{""n"": 25, ""m"": 3}",graphviz_sfdp,1920251779,data/raw/synthetic/syn_barabasi_albert_medium_0125.graphml,data/images/syn_barabasi_albert_medium_0125.png,0.22,medium
syn_barabasi_albert_tiny_0016,synthetic,barabasi_albert,tiny,8,15,"{""n"": 8, ""m"": 5}",graphviz_sfdp,4060263664,data/raw/synthetic/syn_barabasi_albert_tiny_0016.graphml,data/images/syn_barabasi_albert_tiny_0016.png,0.5357142857142857,dense
syn_barabasi_albert_medium_0067,synthetic,barabasi_albert,medium,34,93,"{""n"": 34, ""m"": 3}",graphviz_sfdp,1866652087,data/raw/synthetic/syn_barabasi_albert_medium_0067.graphml,data/images/syn_barabasi_albert_medium_0067.png,0.1657754010695187,medium
syn_barabasi_albert_tiny_0090,synthetic,barabasi_albert,tiny,6,9,"{""n"": 6, ""m"": 3}",graphviz_sfdp,3770758933,data/raw/synthetic/syn_barabasi_albert_tiny_0090.graphml,data/images/syn_barabasi_albert_tiny_0090.png,0.6,dense
syn_barabasi_albert_large_0081,synthetic,barabasi_albert,large,58,265,"{""n"": 58, ""m"": 5}",graphviz_sfdp,4097550321,data/raw/synthetic/syn_barabasi_albert_large_0081.graphml,data/images/syn_barabasi_albert_large_0081.png,0.1603145795523291,medium
syn_barabasi_albert_medium_0115,synthetic,barabasi_albert,medium,38,136,"{""n"": 38, ""m"": 4}",graphviz_sfdp,1851481164,data/raw/synthetic/syn_barabasi_albert_medium_0115.graphml,data/images/syn_barabasi_albert_medium_0115.png,0.1934566145092461,medium
syn_barabasi_albert_large_0056,synthetic,barabasi_albert,large,55,250,"{""n"": 55, ""m"": 5}",graphviz_sfdp,1226567936,data/raw/synthetic/syn_barabasi_albert_large_0056.graphml,data/images/syn_barabasi_albert_large_0056.png,0.16835016835016836,medium
syn_barabasi_albert_tiny_0060,synthetic,barabasi_albert,tiny,6,5,"{""n"": 6, ""m"": 5}",graphviz_sfdp,1555948526,data/raw/synthetic/syn_barabasi_albert_tiny_0060.graphml,data/images/syn_barabasi_albert_tiny_0060.png,0.3333333333333333,medium
syn_barabasi_albert_tiny_0095,synthetic,barabasi_albert,tiny,9,20,"{""n"": 9, ""m"": 5}",graphviz_sfdp,2528117931,data/raw/synthetic/syn_barabasi_albert_tiny_0095.graphml,data/images/syn_barabasi_albert_tiny_0095.png,0.5555555555555556,dense
syn_barabasi_albert_tiny_0004,synthetic,barabasi_albert,tiny,8,12,"{""n"": 8, ""m"": 2}",graphviz_sfdp,174822972,data/raw/synthetic/syn_barabasi_albert_tiny_0004.graphml,data/images/syn_barabasi_albert_tiny_0004.png,0.42857142857142855,dense
syn_barabasi_albert_small_0046,synthetic,barabasi_albert,small,16,28,"{""n"": 16, ""m"": 2}",graphviz_sfdp,1338936732,data/raw/synthetic/syn_barabasi_albert_small_0046.graphml,data/images/syn_barabasi_albert_small_0046.png,0.23333333333333334,medium
syn_barabasi_albert_medium_0047,synthetic,barabasi_albert,medium,47,132,"{""n"": 47, ""m"": 3}",graphviz_sfdp,305374901,data/raw/synthetic/syn_barabasi_albert_medium_0047.graphml,data/images/syn_barabasi_albert_medium_0047.png,0.12210915818686402,sparse
syn_barabasi_albert_large_0021,synthetic,barabasi_albert,large,71,330,"{""n"": 71, ""m"": 5}",graphviz_sfdp,692301927,data/raw/synthetic/syn_barabasi_albert_large_0021.graphml,data/images/syn_barabasi_albert_large_0021.png,0.13279678068410464,sparse
syn_barabasi_albert_tiny_0092,synthetic,barabasi_albert,tiny,6,5,"{""n"": 6, ""m"": 1}",graphviz_sfdp,1211112071,data/raw/synthetic/syn_barabasi_albert_tiny_0092.graphml,data/images/syn_barabasi_albert_tiny_0092.png,0.3333333333333333,medium
syn_barabasi_albert_tiny_0023,synthetic,barabasi_albert,tiny,9,20,"{""n"": 9, ""m"": 4}",graphviz_sfdp,1719161034,data/raw/synthetic/syn_barabasi_albert_tiny_0023.graphml,data/images/syn_barabasi_albert_tiny_0023.png,0.5555555555555556,dense
syn_barabasi_albert_tiny_0122,synthetic,barabasi_albert,tiny,9,8,"{""n"": 9, ""m"": 1}",graphviz_sfdp,2702510765,data/raw/synthetic/syn_barabasi_albert_tiny_0122.graphml,data/images/syn_barabasi_albert_tiny_0122.png,0.2222222222222222,medium
syn_barabasi_albert_small_0115,synthetic,barabasi_albert,small,22,85,"{""n"": 22, ""m"": 5}",graphviz_sfdp,2039597717,data/raw/synthetic/syn_barabasi_albert_small_0115.graphml,data/images/syn_barabasi_albert_small_0115.png,0.36796536796536794,medium
syn_barabasi_albert_medium_0042,synthetic,barabasi_albert,medium,45,86,"{""n"": 45, ""m"": 2}",graphviz_sfdp,3129487589,data/raw/synthetic/syn_barabasi_albert_medium_0042.graphml,data/images/syn_barabasi_albert_medium_0042.png,0.08686868686868687,sparse
syn_barabasi_albert_tiny_0115,synthetic,barabasi_albert,tiny,6,8,"{""n"": 6, ""m"": 2}",graphviz_sfdp,94774575,data/raw/synthetic/syn_barabasi_albert_tiny_0115.graphml,data/images/syn_barabasi_albert_tiny_0115.png,0.5333333333333333,dense
syn_barabasi_albert_tiny_0080,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",graphviz_sfdp,379086236,data/raw/synthetic/syn_barabasi_albert_tiny_0080.graphml,data/images/syn_barabasi_albert_tiny_0080.png,0.5333333333333333,dense
syn_barabasi_albert_medium_0040,synthetic,barabasi_albert,medium,27,26,"{""n"": 27, ""m"": 1}",graphviz_sfdp,3518661317,data/raw/synthetic/syn_barabasi_albert_medium_0040.graphml,data/images/syn_barabasi_albert_medium_0040.png,0.07407407407407407,sparse
syn_barabasi_albert_medium_0050,synthetic,barabasi_albert,medium,25,100,"{""n"": 25, ""m"": 5}",graphviz_sfdp,3650907565,data/raw/synthetic/syn_barabasi_albert_medium_0050.graphml,data/images/syn_barabasi_albert_medium_0050.png,0.3333333333333333,medium
syn_barabasi_albert_tiny_0120,synthetic,barabasi_albert,tiny,6,5,"{""n"": 6, ""m"": 1}",graphviz_sfdp,125345140,data/raw/synthetic/syn_barabasi_albert_tiny_0120.graphml,data/images/syn_barabasi_albert_tiny_0120.png,0.3333333333333333,medium
syn_barabasi_albert_small_0040,synthetic,barabasi_albert,small,13,12,"{""n"": 13, ""m"": 1}",graphviz_sfdp,1787282188,data/raw/synthetic/syn_barabasi_albert_small_0040.graphml,data/images/syn_barabasi_albert_small_0040.png,0.15384615384615385,medium
syn_barabasi_albert_medium_0020,synthetic,barabasi_albert,medium,34,93,"{""n"": 34, ""m"": 3}",graphviz_sfdp,590801652,data/raw/synthetic/syn_barabasi_albert_medium_0020.graphml,data/images/syn_barabasi_albert_medium_0020.png,0.1657754010695187,medium
syn_barabasi_albert_large_0034,synthetic,barabasi_albert,large,92,267,"{""n"": 92, ""m"": 3}",graphviz_sfdp,628301469,data/raw/synthetic/syn_barabasi_albert_large_0034.graphml,data/images/syn_barabasi_albert_large_0034.png,0.06378404204491162,sparse
syn_barabasi_albert_medium_0052,synthetic,barabasi_albert,medium,29,120,"{""n"": 29, ""m"": 5}",graphviz_sfdp,2157198651,data/raw/synthetic/syn_barabasi_albert_medium_0052.graphml,data/images/syn_barabasi_albert_medium_0052.png,0.2955665024630542,medium
syn_barabasi_albert_medium_0021,synthetic,barabasi_albert,medium,39,140,"{""n"": 39, ""m"": 4}",graphviz_sfdp,3228132158,data/raw/synthetic/syn_barabasi_albert_medium_0021.graphml,data/images/syn_barabasi_albert_medium_0021.png,0.18893387314439947,medium
syn_barabasi_albert_medium_0044,synthetic,barabasi_albert,medium,36,128,"{""n"": 36, ""m"": 4}",graphviz_sfdp,3409656361,data/raw/synthetic/syn_barabasi_albert_medium_0044.graphml,data/images/syn_barabasi_albert_medium_0044.png,0.20317460317460317,medium
syn_barabasi_albert_large_0101,synthetic,barabasi_albert,large,73,142,"{""n"": 73, ""m"": 2}",graphviz_sfdp,2964069979,data/raw/synthetic/syn_barabasi_albert_large_0101.graphml,data/images/syn_barabasi_albert_large_0101.png,0.05403348554033485,sparse
syn_barabasi_albert_small_0004,synthetic,barabasi_albert,small,25,100,"{""n"": 25, ""m"": 5}",graphviz_sfdp,3358098949,data/raw/synthetic/syn_barabasi_albert_small_0004.graphml,data/images/syn_barabasi_albert_small_0004.png,0.3333333333333333,medium
syn_barabasi_albert_large_0062,synthetic,barabasi_albert,large,91,178,"{""n"": 91, ""m"": 2}",graphviz_sfdp,3236915527,data/raw/synthetic/syn_barabasi_albert_large_0062.graphml,data/images/syn_barabasi_albert_large_0062.png,0.043467643467643466,sparse
syn_barabasi_albert_small_0053,synthetic,barabasi_albert,small,11,30,"{""n"": 11, ""m"": 5}",graphviz_sfdp,3716553893,data/raw/synthetic/syn_barabasi_albert_small_0053.graphml,data/images/syn_barabasi_albert_small_0053.png,0.5454545454545454,dense
syn_barabasi_albert_medium_0014,synthetic,barabasi_albert,medium,37,70,"{""n"": 37, ""m"": 2}",graphviz_sfdp,792755825,data/raw/synthetic/syn_barabasi_albert_medium_0014.graphml,data/images/syn_barabasi_albert_medium_0014.png,0.10510510510510511,sparse
syn_barabasi_albert_medium_0007,synthetic,barabasi_albert,medium,29,100,"{""n"": 29, ""m"": 4}",graphviz_sfdp,2384884423,data/raw/synthetic/syn_barabasi_albert_medium_0007.graphml,data/images/syn_barabasi_albert_medium_0007.png,0.24630541871921183,medium
syn_barabasi_albert_small_0024,synthetic,barabasi_albert,small,18,32,"{""n"": 18, ""m"": 2}",graphviz_sfdp,1359137031,data/raw/synthetic/syn_barabasi_albert_small_0024.graphml,data/images/syn_barabasi_albert_small_0024.png,0.20915032679738563,medium
syn_barabasi_albert_tiny_0094,synthetic,barabasi_albert,tiny,7,12,"{""n"": 7, ""m"": 3}",graphviz_sfdp,3110912518,data/raw/synthetic/syn_barabasi_albert_tiny_0094.graphml,data/images/syn_barabasi_albert_tiny_0094.png,0.5714285714285714,dense
syn_barabasi_albert_tiny_0081,synthetic,barabasi_albert,tiny,7,10,"{""n"": 7, ""m"": 5}",graphviz_sfdp,710882356,data/raw/synthetic/syn_barabasi_albert_tiny_0081.graphml,data/images/syn_barabasi_albert_tiny_0081.png,0.47619047619047616,dense
syn_barabasi_albert_medium_0026,synthetic,barabasi_albert,medium,47,90,"{""n"": 47, ""m"": 2}",graphviz_sfdp,3560278965,data/raw/synthetic/syn_barabasi_albert_medium_0026.graphml,data/images/syn_barabasi_albert_medium_0026.png,0.08325624421831637,sparse
syn_barabasi_albert_medium_0011,synthetic,barabasi_albert,medium,36,99,"{""n"": 36, ""m"": 3}",graphviz_sfdp,708806404,data/raw/synthetic/syn_barabasi_albert_medium_0011.graphml,data/images/syn_barabasi_albert_medium_0011.png,0.15714285714285714,medium
syn_barabasi_albert_small_0056,synthetic,barabasi_albert,small,14,45,"{""n"": 14, ""m"": 5}",graphviz_sfdp,2253025486,data/raw/synthetic/syn_barabasi_albert_small_0056.graphml,data/images/syn_barabasi_albert_small_0056.png,0.4945054945054945,dense
syn_barabasi_albert_tiny_0031,synthetic,barabasi_albert,tiny,10,9,"{""n"": 10, ""m"": 1}",graphviz_sfdp,3022205717,data/raw/synthetic/syn_barabasi_albert_tiny_0031.graphml,data/images/syn_barabasi_albert_tiny_0031.png,0.2,medium
syn_barabasi_albert_small_0058,synthetic,barabasi_albert,small,14,45,"{""n"": 14, ""m"": 5}",graphviz_sfdp,2292930903,data/raw/synthetic/syn_barabasi_albert_small_0058.graphml,data/images/syn_barabasi_albert_small_0058.png,0.4945054945054945,dense
syn_barabasi_albert_medium_0016,synthetic,barabasi_albert,medium,33,90,"{""n"": 33, ""m"": 3}",graphviz_sfdp,2056397696,data/raw/synthetic/syn_barabasi_albert_medium_0016.graphml,data/images/syn_barabasi_albert_medium_0016.png,0.17045454545454544,medium
syn_barabasi_albert_tiny_0071,synthetic,barabasi_albert,tiny,8,15,"{""n"": 8, ""m"": 5}",graphviz_sfdp,2318354005,data/raw/synthetic/syn_barabasi_albert_tiny_0071.graphml,data/images/syn_barabasi_albert_tiny_0071.png,0.5357142857142857,dense
syn_barabasi_albert_large_0084,synthetic,barabasi_albert,large,63,180,"{""n"": 63, ""m"": 3}",graphviz_sfdp,100128931,data/raw/synthetic/syn_barabasi_albert_large_0084.graphml,data/images/syn_barabasi_albert_large_0084.png,0.09216589861751152,sparse
syn_barabasi_albert_tiny_0041,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",graphviz_sfdp,844080301,data/raw/synthetic/syn_barabasi_albert_tiny_0041.graphml,data/images/syn_barabasi_albert_tiny_0041.png,0.5333333333333333,dense
syn_barabasi_albert_medium_0056,synthetic,barabasi_albert,medium,43,156,"{""n"": 43, ""m"": 4}",graphviz_sfdp,3337168336,data/raw/synthetic/syn_barabasi_albert_medium_0056.graphml,data/images/syn_barabasi_albert_medium_0056.png,0.17275747508305647,medium
syn_barabasi_albert_small_0016,synthetic,barabasi_albert,small,20,51,"{""n"": 20, ""m"": 3}",graphviz_sfdp,1009552670,data/raw/synthetic/syn_barabasi_albert_small_0016.graphml,data/images/syn_barabasi_albert_small_0016.png,0.26842105263157895,medium
syn_barabasi_albert_tiny_0051,synthetic,barabasi_albert,tiny,9,14,"{""n"": 9, ""m"": 2}",graphviz_sfdp,1333655525,data/raw/synthetic/syn_barabasi_albert_tiny_0051.graphml,data/images/syn_barabasi_albert_tiny_0051.png,0.3888888888888889,medium
syn_barabasi_albert_small_0003,synthetic,barabasi_albert,small,18,65,"{""n"": 18, ""m"": 5}",graphviz_sfdp,704935127,data/raw/synthetic/syn_barabasi_albert_small_0003.graphml,data/images/syn_barabasi_albert_small_0003.png,0.42483660130718953,dense
syn_barabasi_albert_small_0072,synthetic,barabasi_albert,small,20,36,"{""n"": 20, ""m"": 2}",graphviz_sfdp,1336889940,data/raw/synthetic/syn_barabasi_albert_small_0072.graphml,data/images/syn_barabasi_albert_small_0072.png,0.18947368421052632,medium
syn_barabasi_albert_tiny_0102,synthetic,barabasi_albert,tiny,10,21,"{""n"": 10, ""m"": 3}",graphviz_sfdp,1731750635,data/raw/synthetic/syn_barabasi_albert_tiny_0102.graphml,data/images/syn_barabasi_albert_tiny_0102.png,0.4666666666666667,dense
syn_barabasi_albert_large_0125,synthetic,barabasi_albert,large,97,372,"{""n"": 97, ""m"": 4}",graphviz_sfdp,2325832356,data/raw/synthetic/syn_barabasi_albert_large_0125.graphml,data/images/syn_barabasi_albert_large_0125.png,0.07989690721649484,sparse
syn_barabasi_albert_small_0081,synthetic,barabasi_albert,small,19,18,"{""n"": 19, ""m"": 1}",graphviz_sfdp,3272773361,data/raw/synthetic/syn_barabasi_albert_small_0081.graphml,data/images/syn_barabasi_albert_small_0081.png,0.10526315789473684,sparse
syn_barabasi_albert_medium_0098,synthetic,barabasi_albert,medium,40,111,"{""n"": 40, ""m"": 3}",graphviz_sfdp,2682917360,data/raw/synthetic/syn_barabasi_albert_medium_0098.graphml,data/images/syn_barabasi_albert_medium_0098.png,0.1423076923076923,sparse
syn_barabasi_albert_large_0092,synthetic,barabasi_albert,large,74,213,"{""n"": 74, ""m"": 3}",graphviz_sfdp,277156498,data/raw/synthetic/syn_barabasi_albert_large_0092.graphml,data/images/syn_barabasi_albert_large_0092.png,0.07885968159940762,sparse
syn_barabasi_albert_medium_0027,synthetic,barabasi_albert,medium,47,90,"{""n"": 47, ""m"": 2}",graphviz_sfdp,1064116323,data/raw/synthetic/syn_barabasi_albert_medium_0027.graphml,data/images/syn_barabasi_albert_medium_0027.png,0.08325624421831637,sparse
syn_barabasi_albert_small_0124,synthetic,barabasi_albert,small,17,60,"{""n"": 17, ""m"": 5}",graphviz_sfdp,1113343161,data/raw/synthetic/syn_barabasi_albert_small_0124.graphml,data/images/syn_barabasi_albert_small_0124.png,0.4411764705882353,dense
syn_barabasi_albert_small_0102,synthetic,barabasi_albert,small,25,100,"{""n"": 25, ""m"": 5}",graphviz_sfdp,2434315098,data/raw/synthetic/syn_barabasi_albert_small_0102.graphml,data/images/syn_barabasi_albert_small_0102.png,0.3333333333333333,medium
syn_barabasi_albert_large_0045,synthetic,barabasi_albert,large,56,108,"{""n"": 56, ""m"": 2}",graphviz_sfdp,3144606155,data/raw/synthetic/syn_barabasi_albert_large_0045.graphml,data/images/syn_barabasi_albert_large_0045.png,0.07012987012987013,sparse
syn_barabasi_albert_large_0085,synthetic,barabasi_albert,large,78,365,"{""n"": 78, ""m"": 5}",graphviz_sfdp,522219585,data/raw/synthetic/syn_barabasi_albert_large_0085.graphml,data/images/syn_barabasi_albert_large_0085.png,0.12154512154512155,sparse
syn_barabasi_albert_large_0109,synthetic,barabasi_albert,large,80,79,"{""n"": 80, ""m"": 1}",graphviz_sfdp,3767616723,data/raw/synthetic/syn_barabasi_albert_large_0109.graphml,data/images/syn_barabasi_albert_large_0109.png,0.025,sparse
syn_barabasi_albert_medium_0060,synthetic,barabasi_albert,medium,32,112,"{""n"": 32, ""m"": 4}",graphviz_sfdp,3034834012,data/raw/synthetic/syn_barabasi_albert_medium_0060.graphml,data/images/syn_barabasi_albert_medium_0060.png,0.22580645161290322,medium
syn_barabasi_albert_large_0078,synthetic,barabasi_albert,large,85,400,"{""n"": 85, ""m"": 5}",graphviz_sfdp,1780233819,data/raw/synthetic/syn_barabasi_albert_large_0078.graphml,data/images/syn_barabasi_albert_large_0078.png,0.11204481792717087,sparse
syn_barabasi_albert_large_0080,synthetic,barabasi_albert,large,72,335,"{""n"": 72, ""m"": 5}",graphviz_sfdp,3743096399,data/raw/synthetic/syn_barabasi_albert_large_0080.graphml,data/images/syn_barabasi_albert_large_0080.png,0.1310641627543036,sparse
syn_barabasi_albert_medium_0069,synthetic,barabasi_albert,medium,27,26,"{""n"": 27, ""m"": 1}",graphviz_sfdp,1903055923,data/raw/synthetic/syn_barabasi_albert_medium_0069.graphml,data/images/syn_barabasi_albert_medium_0069.png,0.07407407407407407,sparse
syn_barabasi_albert_medium_0089,synthetic,barabasi_albert,medium,25,46,"{""n"": 25, ""m"": 2}",graphviz_sfdp,420031085,data/raw/synthetic/syn_barabasi_albert_medium_0089.graphml,data/images/syn_barabasi_albert_medium_0089.png,0.15333333333333332,medium
syn_barabasi_albert_tiny_0097,synthetic,barabasi_albert,tiny,5,6,"{""n"": 5, ""m"": 2}",graphviz_sfdp,1969605300,data/raw/synthetic/syn_barabasi_albert_tiny_0097.graphml,data/images/syn_barabasi_albert_tiny_0097.png,0.6,dense
syn_barabasi_albert_medium_0119,synthetic,barabasi_albert,medium,36,68,"{""n"": 36, ""m"": 2}",graphviz_sfdp,1431655546,data/raw/synthetic/syn_barabasi_albert_medium_0119.graphml,data/images/syn_barabasi_albert_medium_0119.png,0.10793650793650794,sparse
